"logFC.sex.our","logFC.sex.thomas","herm"
5.16116367940316,10.2773206694711,"male-female(fog2)"
2.01343748748571,1.74383976186015,"male-female(fog2)"
-3.45412455129234,-2.98421738110055,"male-female(fog2)"
0.504298901257391,1.50867327217305,"male-female(fog2)"
0.931842774350831,1.03177969919531,"male-female(fog2)"
0.717062546040411,2.33142350369886,"male-female(fog2)"
5.94370719919716,11.5916324201934,"hermaphroditic"
2.81042111421603,6.78803383885736,"hermaphroditic"
-0.604070255673439,-0.480919268571156,"male-female(fog2)"
0.491487198405891,1.79707753147969,"male-female(fog2)"
-1.22734349093544,-1.00202435482694,"male-female(fog2)"
-2.93633834766802,-2.9991034514358,"male-female(fog2)"
6.60824850559621,12.536638675463,"hermaphroditic"
2.51891759333481,4.09636824055982,"hermaphroditic"
-0.168238519902272,0.534057946191052,"male-female(fog2)"
-2.35084195832403,-1.74481468488485,"male-female(fog2)"
1.58963653141804,2.48991810071462,"male-female(fog2)"
2.49958922727979,10.5851348301053,"male-female(fog2)"
5.7882179989247,7.34456491189638,"male-female(fog2)"
1.83712475018606,9.72496993325217,"hermaphroditic"
0.44713543170262,0.844605738483757,"male-female(fog2)"
0.429714279641502,1.23286084574566,"male-female(fog2)"
3.05918168839151,8.36300990337951,"male-female(fog2)"
3.2629331216545,8.15530952908575,"hermaphroditic"
1.90480226889326,3.82167853593272,"hermaphroditic"
3.2055200747701,8.91681023350878,"hermaphroditic"
0.668732341829978,0.279525218589146,"male-female(fog2)"
1.92370450349038,4.08573243087782,"male-female(fog2)"
1.21416041837667,3.55637008952982,"hermaphroditic"
0.677180861876302,0.708672268881638,"male-female(fog2)"
0.980302156627747,1.01786318474394,"male-female(fog2)"
0.574075415146904,0.89773562333478,"male-female(fog2)"
0.906186647797769,2.66444258440021,"male-female(fog2)"
0.761647915344457,2.2092481836519,"male-female(fog2)"
-3.07108637372714,-2.21520036965986,"male-female(fog2)"
2.01136967074837,2.3650051650721,"male-female(fog2)"
-1.1808938901196,-1.5602514644198,"male-female(fog2)"
-2.53324328920692,-3.13164089743045,"male-female(fog2)"
-4.0333563757509,-3.58194112816062,"male-female(fog2)"
-2.76489419883109,-1.97256159377127,"male-female(fog2)"
-0.524487507772887,-2.23030482935726,"male-female(fog2)"
2.02056244314484,9.305474940483,"hermaphroditic"
0.762808542987844,10.1106772038009,"male-female(fog2)"
-1.74502181137652,-1.06209520747894,"male-female(fog2)"
-0.204849012569996,-0.3369431930903,"male-female(fog2)"
-0.891472899792634,-1.04141448195579,"male-female(fog2)"
-1.45501050275348,-1.50679957944216,"male-female(fog2)"
-1.73059776165018,-1.86973360864592,"male-female(fog2)"
-0.877540530310346,-0.594673928005718,"male-female(fog2)"
-0.641101704806927,-0.50056656164811,"male-female(fog2)"
-2.22410690389731,-1.65933519173402,"male-female(fog2)"
2.03731135768611,0.689089803544962,"male-female(fog2)"
1.05609872941145,1.40131043547404,"hermaphroditic"
2.87862136347003,3.35298298778203,"male-female(fog2)"
-0.421532393249854,-0.957641655823053,"male-female(fog2)"
2.29657613298799,1.45399847165463,"male-female(fog2)"
-0.475413318296651,-1.05060742021025,"male-female(fog2)"
2.63496596760038,2.51937484127779,"male-female(fog2)"
1.290443730114,-0.6517961770499,"male-female(fog2)"
2.61859527791571,2.19359440785342,"male-female(fog2)"
1.38857787156005,-0.0961287984978673,"male-female(fog2)"
0.541423357392981,-1.32088591817949,"male-female(fog2)"
-0.326795146122953,-0.521242093167003,"male-female(fog2)"
2.53232682178177,2.14501439227436,"male-female(fog2)"
-1.70515187893191,-1.36973789471216,"male-female(fog2)"
-1.76704700092761,0.629979399279875,"male-female(fog2)"
-0.0152778130857531,-0.835354706336756,"male-female(fog2)"
-0.335046711992775,-1.8777511752128,"male-female(fog2)"
0.143015467318941,-0.479318121385656,"male-female(fog2)"
-0.394532635277565,-0.859476129857076,"male-female(fog2)"
0.66400276734982,1.51450510197811,"male-female(fog2)"
-1.16935306403719,-0.772005560860137,"male-female(fog2)"
0.312758905689309,1.51149729450138,"male-female(fog2)"
0.495370865704318,1.34485014142036,"male-female(fog2)"
-0.026798479438426,0.13886862738429,"male-female(fog2)"
0.22683245484725,0.786835394172099,"male-female(fog2)"
-0.567527302590039,0.304449846405719,"male-female(fog2)"
0.148633689382345,1.09862978673778,"male-female(fog2)"
-0.301123665877547,0.772839433708798,"male-female(fog2)"
0.0531293525184882,1.08545818686451,"male-female(fog2)"
0.4027906908976,1.26893486623911,"male-female(fog2)"
0.98114382581443,2.21682301636486,"hermaphroditic"
0.129499770100329,0.52500514234199,"male-female(fog2)"
-0.186651561401006,0.389768132905912,"male-female(fog2)"
0.553437212333653,1.38424945216201,"male-female(fog2)"
0.168453960726374,0.917685968450625,"male-female(fog2)"
-0.439584518934482,0.657626643850958,"male-female(fog2)"
-0.264431778166011,0.789909279615248,"male-female(fog2)"
-0.306144648076791,1.29462613229535,"male-female(fog2)"
-0.515904159000021,0.608402097047632,"male-female(fog2)"
0.353184934256789,1.57365018160288,"male-female(fog2)"
-0.957578572031921,0.220809551796004,"male-female(fog2)"
-0.0507318627928643,1.35700683124405,"male-female(fog2)"
-0.306831361044812,1.04538192383581,"male-female(fog2)"
2.23454776843105,4.36304570299235,"male-female(fog2)"
0.211042542497039,1.16051092916683,"male-female(fog2)"
0.0790181433049157,0.807441835908815,"male-female(fog2)"
0.607073734851902,0.963308632158122,"male-female(fog2)"
0.218019438909834,0.956759097662347,"male-female(fog2)"
0.451971882276824,1.34158509311907,"male-female(fog2)"
-0.958380420862216,0.314866863546423,"male-female(fog2)"
0.179484503529789,0.651893550162007,"male-female(fog2)"
-0.0718409281006943,0.400470758123601,"male-female(fog2)"
-0.396518269564058,0.622302834541298,"male-female(fog2)"
0.0947966374757273,1.10679295887148,"male-female(fog2)"
-0.54838807627958,1.00064084713331,"male-female(fog2)"
0.265973367430102,0.589266725879857,"male-female(fog2)"
-0.132332729430521,1.03575466657969,"male-female(fog2)"
2.1153866501121,4.81314550649344,"hermaphroditic"
1.12203242498909,3.12322124690639,"male-female(fog2)"
0.970828969268401,2.73985663971016,"male-female(fog2)"
0.206463759670464,1.47903186819447,"male-female(fog2)"
1.05413853735145,2.85730270854306,"male-female(fog2)"
0.305321041764166,2.83867322082736,"male-female(fog2)"
-1.1056490504773,-0.759279299326357,"male-female(fog2)"
2.04261769043724,3.43197201176493,"male-female(fog2)"
4.23731679375813,4.9706295512509,"male-female(fog2)"
2.0061924728431,0.303374880343496,"male-female(fog2)"
2.88306429755591,1.06638950640757,"male-female(fog2)"
-1.06523990609133,-0.952240803698153,"male-female(fog2)"
2.32584487337355,-0.566550409597901,"male-female(fog2)"
-1.1431804116388,-0.676842851921058,"male-female(fog2)"
0.670029698578879,-0.391073532766865,"male-female(fog2)"
2.40164104499167,1.96762841035752,"male-female(fog2)"
-0.0801535944929367,-1.90341093338737,"male-female(fog2)"
0.289166782080034,0.836375119320699,"male-female(fog2)"
0.899179897466258,0.0622468906625842,"male-female(fog2)"
-0.26746253472605,0.0872656508050682,"male-female(fog2)"
2.09495503853469,2.92670873702932,"male-female(fog2)"
0.986840864910007,2.34883664539412,"hermaphroditic"
-1.59541728402798,-0.272464543779313,"male-female(fog2)"
0.795638890953376,1.66549238718188,"male-female(fog2)"
0.689666310658925,1.51518242457675,"male-female(fog2)"
2.61876249290333,2.09090033006677,"male-female(fog2)"
2.17887439361323,2.9283834083283,"male-female(fog2)"
1.12981323091458,2.85938704672112,"hermaphroditic"
0.888121315479568,1.40029150163798,"male-female(fog2)"
0.324301380694346,1.76852047851675,"male-female(fog2)"
0.866980069173421,2.54392665574546,"hermaphroditic"
-1.00473755684978,0.240024038209741,"male-female(fog2)"
0.378383671617705,1.99469925222707,"male-female(fog2)"
1.10681685755034,1.68598106715005,"male-female(fog2)"
-1.79510723475476,-1.73893149103305,"male-female(fog2)"
0.661021068675945,1.03135436549172,"male-female(fog2)"
-0.566247036519001,-0.905114911203379,"male-female(fog2)"
0.529580731667922,-0.38873312898284,"male-female(fog2)"
-3.03338076376614,-2.59752045875362,"male-female(fog2)"
1.95942516038625,1.36527950007044,"male-female(fog2)"
-0.634909532289521,-1.13075052205364,"male-female(fog2)"
0.0939278805305787,-1.30862633692191,"male-female(fog2)"
-1.03476067007797,-1.12802935853694,"male-female(fog2)"
-0.271475348057583,0.620983297582048,"male-female(fog2)"
1.46517872686407,-0.163058949339738,"male-female(fog2)"
-1.4271104166163,-2.37111342045548,"male-female(fog2)"
-1.75652058031856,0.253700962916229,"male-female(fog2)"
-1.15241903088745,-1.19900728572388,"male-female(fog2)"
0.279233071737298,0.165095602213415,"male-female(fog2)"
1.8510201097639,1.49662777936139,"male-female(fog2)"
2.04283602061054,0.323318007516108,"male-female(fog2)"
-0.437642658788037,-1.17201991214725,"male-female(fog2)"
0.981211650169454,-0.534281464131434,"male-female(fog2)"
0.647198042894748,-0.974482692970729,"male-female(fog2)"
2.25150756452356,1.16616498009044,"male-female(fog2)"
-0.44749242109184,-1.88613626209805,"male-female(fog2)"
1.52377542411261,0.926757689087145,"male-female(fog2)"
0.232787826628774,0.473753034648379,"male-female(fog2)"
-2.25668902212896,-1.93681996906863,"male-female(fog2)"
-0.203032505439763,-1.39665983128436,"male-female(fog2)"
-2.82096037920238,-2.08384367735546,"male-female(fog2)"
-3.12871465273312,-3.43927256423352,"male-female(fog2)"
2.18864270587402,1.84442194221681,"male-female(fog2)"
0.466468383015031,0.305014261964971,"male-female(fog2)"
-0.28451600737306,2.67496295838236,"male-female(fog2)"
-0.635579618639165,-0.53611280383057,"male-female(fog2)"
0.531143819054916,0.484668141177696,"male-female(fog2)"
-2.8117971583171,-1.93542170837848,"male-female(fog2)"
6.51933455819383,11.5876020295924,"hermaphroditic"
1.25177522151014,11.5097384504085,"hermaphroditic"
6.00405403670777,11.9566191175474,"male-female(fog2)"
-3.2877841863678,-2.60314544428608,"male-female(fog2)"
-0.830099489505625,-1.56778414914275,"male-female(fog2)"
6.10779746632828,8.16358638399986,"male-female(fog2)"
5.64658326479416,11.7715763430206,"hermaphroditic"
6.2168604845797,9.76726016151386,"hermaphroditic"
5.62062038827582,7.62346746635112,"male-female(fog2)"
2.60161492807876,10.878475076462,"hermaphroditic"
4.2197806801108,5.16953645622505,"male-female(fog2)"
6.06852692081974,13.8601699170041,"male-female(fog2)"
-0.702630273401644,1.48974134323318,"male-female(fog2)"
-0.36663414689346,0.865875564104532,"male-female(fog2)"
-1.09024503361797,-0.862047197245303,"male-female(fog2)"
1.17883421278804,0.976468674943622,"male-female(fog2)"
0.420039154871511,-0.412060449500763,"male-female(fog2)"
-0.917255469241796,-0.160932113635729,"male-female(fog2)"
-1.2481793137986,0.269879420816149,"male-female(fog2)"
-0.668748751352521,-0.0327097846458915,"male-female(fog2)"
1.39461328149346,1.4732304953267,"male-female(fog2)"
-0.485765034084163,0.536272861832898,"male-female(fog2)"
0.526365896619376,1.58424938426244,"male-female(fog2)"
-0.120474107025176,0.718332516792852,"male-female(fog2)"
0.382209039014599,0.590968885895615,"male-female(fog2)"
0.112824224269281,1.29177259519461,"male-female(fog2)"
-1.06909596170393,-1.10131082751365,"male-female(fog2)"
-1.91367453465199,-2.28668742127419,"male-female(fog2)"
0.131569820436804,0.57501097892523,"male-female(fog2)"
0.0150241492548022,0.5570899780604,"male-female(fog2)"
-1.04699684954609,-1.13745306624716,"male-female(fog2)"
2.09902365954863,1.16189146936263,"hermaphroditic"
-1.3731880518532,-1.67736062771155,"male-female(fog2)"
-1.81572930383232,-0.872427181005772,"male-female(fog2)"
-4.63842516799961,-2.34048483141822,"male-female(fog2)"
0.786971340025845,2.19040877760415,"male-female(fog2)"
6.01248535445961,9.72855817670889,"male-female(fog2)"
1.34773515142196,2.47822176836111,"hermaphroditic"
-1.48381301765938,-1.40168285240745,"male-female(fog2)"
0.603720290197941,0.786794540260715,"male-female(fog2)"
0.393897416677611,2.56773325711841,"male-female(fog2)"
0.277142253756189,1.13916461766017,"male-female(fog2)"
0.508114578091504,1.29734770932327,"male-female(fog2)"
0.735700454874374,10.3162626616427,"male-female(fog2)"
-0.0813470050034021,-0.156905796313698,"male-female(fog2)"
0.251849901703174,0.611949870052452,"male-female(fog2)"
6.67611880211476,6.33560698635477,"male-female(fog2)"
0.813175565234017,3.82369590125516,"male-female(fog2)"
6.43780632873953,16.4030749451695,"male-female(fog2)"
6.71733187291519,11.6961064127021,"male-female(fog2)"
1.04613756237377,1.73245047416918,"male-female(fog2)"
1.60933063335185,1.51544885756868,"male-female(fog2)"
3.30238981393376,2.77995152575391,"male-female(fog2)"
1.68406665712095,4.32365797282485,"male-female(fog2)"
2.05881124279757,6.04400444857733,"male-female(fog2)"
0.721371511614961,1.78748232427723,"male-female(fog2)"
-0.310719993683559,2.45906598355946,"male-female(fog2)"
4.31201370584541,9.59035085989954,"male-female(fog2)"
0.197429467999413,2.35850968246956,"male-female(fog2)"
0.21865603374058,2.21931609827482,"male-female(fog2)"
-2.66461589322422,-1.72811782827156,"male-female(fog2)"
0.126029491220999,0.988197473560355,"male-female(fog2)"
-0.0724892606361171,1.22626974655681,"male-female(fog2)"
0.675649743350272,1.85731335815973,"male-female(fog2)"
2.40995180725258,8.64066448032409,"male-female(fog2)"
1.67471946916636,1.23744697006665,"male-female(fog2)"
-0.0545865212474584,0.483077204055406,"male-female(fog2)"
1.28311221738692,1.87940448230005,"male-female(fog2)"
1.89489853077544,3.05382937774335,"male-female(fog2)"
1.38393800997444,3.92499759684789,"hermaphroditic"
-0.885229959468259,1.25682126109462,"male-female(fog2)"
2.01354761396614,4.70455860541123,"hermaphroditic"
1.70616879723556,0.623065536166188,"male-female(fog2)"
0.176912379375302,0.72756255197911,"male-female(fog2)"
-1.77916439925149,-2.25541857968932,"male-female(fog2)"
-1.26270133876553,0.848265395258881,"male-female(fog2)"
0.462694927294899,1.00054423844179,"male-female(fog2)"
1.87794696363009,3.37074940892064,"male-female(fog2)"
-0.377675860097737,-0.414076022417584,"male-female(fog2)"
-0.568301939795477,-1.59982613101368,"male-female(fog2)"
2.81465282649729,4.66731102879434,"male-female(fog2)"
-2.76141542718911,-3.80392374231654,"male-female(fog2)"
2.47035457800991,6.83620685112777,"hermaphroditic"
1.36187366987149,2.20341739943202,"male-female(fog2)"
-2.94509822285897,-2.63994753576273,"male-female(fog2)"
-2.43751794359755,-1.6521759177464,"male-female(fog2)"
-0.302781832005663,-0.963423668142328,"male-female(fog2)"
-0.424121742246358,0.472485199162295,"male-female(fog2)"
-1.86200289952041,-0.849042326169472,"male-female(fog2)"
-3.41350580567716,-1.83396831396844,"male-female(fog2)"
3.37205200135802,4.03648340528324,"male-female(fog2)"
0.63412509930971,1.32258305928232,"male-female(fog2)"
-2.14602135977202,0.766960124245323,"male-female(fog2)"
-0.727921296041852,-0.651851831374164,"male-female(fog2)"
0.38812278247578,1.57331093235336,"male-female(fog2)"
-0.919568651767425,-0.0414500278515908,"male-female(fog2)"
1.78115346997815,1.61330913724955,"male-female(fog2)"
1.54466753321112,2.16731253514367,"male-female(fog2)"
-0.34805577606814,0.674230896956031,"male-female(fog2)"
-1.23035680575242,-0.328415602952014,"male-female(fog2)"
1.4629685114879,3.03167725252477,"hermaphroditic"
1.97209184677402,1.09703304798019,"male-female(fog2)"
2.36372014101023,8.73154835883123,"hermaphroditic"
0.321945571288245,1.09364692456043,"male-female(fog2)"
-1.50573035097653,-0.360469863745235,"male-female(fog2)"
-1.38715010828276,0.277014045016657,"male-female(fog2)"
0.0772336978113439,0.237489667491945,"male-female(fog2)"
-0.392315742713448,0.407878926155177,"male-female(fog2)"
0.221890137247476,-0.242617768647252,"male-female(fog2)"
0.188793560768999,0.304339840285892,"male-female(fog2)"
1.30369601579682,0.93186447763976,"male-female(fog2)"
-0.175557463792568,1.58101132414365,"male-female(fog2)"
0.392817871212172,2.38217068645412,"male-female(fog2)"
2.80523900749577,1.51981900708291,"male-female(fog2)"
0.109087690954971,1.41882674228208,"male-female(fog2)"
0.81226230521112,1.62125581331541,"male-female(fog2)"
0.453889643770744,1.24676400586584,"male-female(fog2)"
3.7420188974996,5.72652291633473,"male-female(fog2)"
3.99323841163567,4.67940067333401,"male-female(fog2)"
-1.10703069379762,-0.258711232539106,"male-female(fog2)"
-0.641588781904499,-1.63988915904177,"male-female(fog2)"
3.20544005961699,12.5336794849876,"hermaphroditic"
2.97845112935229,10.158856583381,"hermaphroditic"
3.03818433907882,9.09454102063048,"male-female(fog2)"
2.86360037044517,9.41618886713049,"hermaphroditic"
4.77912409979493,3.70016058399317,"male-female(fog2)"
2.84661479454643,9.75135385859587,"hermaphroditic"
2.5875914333189,12.4769167031771,"hermaphroditic"
0.281917493028437,1.56358423563089,"male-female(fog2)"
0.145650899431247,0.847546577404019,"male-female(fog2)"
-0.524553714599499,-1.1185723403214,"male-female(fog2)"
1.78587904294887,1.94350977280831,"male-female(fog2)"
-0.318808193720563,0.322416437328156,"male-female(fog2)"
-0.0856472325736552,0.0560448713130795,"male-female(fog2)"
0.0151989373063033,1.57126125353781,"male-female(fog2)"
0.281203300665398,0.0656700224931078,"male-female(fog2)"
1.29025370133674,1.72920147380768,"male-female(fog2)"
-2.5216401611499,-2.5175036869635,"male-female(fog2)"
-0.862248578080744,-0.275590353696318,"male-female(fog2)"
2.26246569213263,4.75629071270588,"male-female(fog2)"
0.825369938443208,-0.243116007727929,"male-female(fog2)"
-1.78988635377401,0.409350796636496,"male-female(fog2)"
2.49302108517005,6.31893379750565,"hermaphroditic"
2.28760330682587,3.28385712298961,"hermaphroditic"
3.09367174879394,9.97715653439588,"hermaphroditic"
-0.855059266992664,-1.76831617502116,"male-female(fog2)"
0.179540005344133,0.77374055829375,"male-female(fog2)"
0.728960683858831,1.63124307562481,"male-female(fog2)"
-0.297372520038995,1.0092651389797,"male-female(fog2)"
-1.60647846209036,0.73445577674647,"male-female(fog2)"
0.13893256259679,1.61580263070948,"male-female(fog2)"
-0.931067558413658,0.398949599542089,"male-female(fog2)"
3.43737976610269,4.85696674950463,"male-female(fog2)"
-0.264483173369573,1.48809701745257,"male-female(fog2)"
1.62792663887045,8.05912431911994,"male-female(fog2)"
-0.259932298436018,0.691210708548828,"male-female(fog2)"
1.01245531900232,2.67002431101492,"hermaphroditic"
-0.0421444123583034,1.31064121362015,"male-female(fog2)"
-0.403561079039389,0.419615758952294,"male-female(fog2)"
0.54429238503335,1.12150953732463,"male-female(fog2)"
0.391221462125681,1.13974017307018,"male-female(fog2)"
-0.77206070799922,0.0911965081482165,"male-female(fog2)"
0.209381592076531,0.552273243300976,"male-female(fog2)"
-3.7132745359175,-3.3878070967602,"male-female(fog2)"
0.00443170534222442,-0.0351840935481882,"male-female(fog2)"
-1.06261646725791,-0.686378195493542,"male-female(fog2)"
-2.62448547467999,-1.81418472449763,"male-female(fog2)"
-2.05613462745444,-2.62630019777946,"male-female(fog2)"
-0.33490051604919,-2.28878189783056,"male-female(fog2)"
-0.52375311271688,-0.0887421708000274,"male-female(fog2)"
0.165736966987015,1.06261475596403,"male-female(fog2)"
2.22072645234252,3.58174483255846,"hermaphroditic"
5.0630210821147,4.42325651743007,"male-female(fog2)"
3.1555290200523,3.38806587717803,"male-female(fog2)"
0.354637298788633,-0.17527338684662,"male-female(fog2)"
2.16787712512593,2.32156219276943,"male-female(fog2)"
1.67109710208534,0.572029294679461,"male-female(fog2)"
0.211824044348746,1.18543192205653,"male-female(fog2)"
0.885904185706554,-0.0371100875502866,"male-female(fog2)"
0.66578961700149,0.409121876581823,"male-female(fog2)"
1.75237675203571,2.90615222996088,"male-female(fog2)"
2.29581069338361,1.17042009707371,"male-female(fog2)"
2.4001100251075,0.36993815398158,"male-female(fog2)"
0.237330309755419,-0.226081181701011,"male-female(fog2)"
1.68430747832215,3.07670921442271,"hermaphroditic"
0.46926124536921,2.14696867874854,"male-female(fog2)"
1.29139015395747,2.59109169507405,"male-female(fog2)"
0.672005853586828,2.96856386454663,"male-female(fog2)"
2.68138070134092,2.68520042602676,"male-female(fog2)"
2.32617811659006,0.948537060389152,"male-female(fog2)"
2.26012025100863,1.400783007934,"male-female(fog2)"
2.33471994714007,1.63848446260449,"male-female(fog2)"
3.48497573188777,4.22500202969307,"male-female(fog2)"
-2.31978855455806,-4.14871089303581,"male-female(fog2)"
0.126366349239706,0.333740482917484,"male-female(fog2)"
-0.785619063394672,-1.23818664982267,"male-female(fog2)"
0.295415933420216,1.6349594231847,"male-female(fog2)"
2.26005082076464,1.99580794110532,"male-female(fog2)"
1.34083980282217,3.5654363255336,"hermaphroditic"
-0.718190991399874,-0.175140194240614,"male-female(fog2)"
-0.483048320450608,-0.699962947979805,"male-female(fog2)"
0.136055121274224,0.191800452763221,"male-female(fog2)"
-0.679498673214046,-1.06211991170785,"male-female(fog2)"
0.0267985548917051,0.891225704832554,"male-female(fog2)"
-3.92565125959955,-8.54421806130321,"male-female(fog2)"
-3.36488701314416,-5.22966344954882,"male-female(fog2)"
0.0683450265275676,1.46251985635735,"male-female(fog2)"
-0.340413625074194,1.37686210346308,"male-female(fog2)"
-0.143400193695757,1.06040242731202,"male-female(fog2)"
0.253148337894331,1.14961299976368,"male-female(fog2)"
0.0891252517710124,-0.177521422375285,"male-female(fog2)"
2.91346597797374,5.07148490544093,"male-female(fog2)"
2.64346534193649,10.1068817725414,"hermaphroditic"
0.662583010224332,0.0741194621503287,"male-female(fog2)"
3.3716744963815,5.81516299807539,"hermaphroditic"
1.37903439776324,1.31861357859311,"male-female(fog2)"
3.23150244040795,6.71351995370214,"male-female(fog2)"
-0.457015852398195,-1.0930243769496,"male-female(fog2)"
5.08186134268977,6.25778585533038,"male-female(fog2)"
-0.0262117354543329,-0.495234555959389,"male-female(fog2)"
-0.489439027921561,-0.517702660019927,"male-female(fog2)"
0.322486598631791,-0.20232260956301,"male-female(fog2)"
-0.352997460615727,-0.770966023164688,"male-female(fog2)"
1.17339995273727,5.1662495071533,"male-female(fog2)"
-1.11140082129886,1.02848280758939,"male-female(fog2)"
0.941370720917835,0.598346090909646,"hermaphroditic"
0.348383601684375,0.674643016323882,"male-female(fog2)"
0.784536686107521,0.257073523123344,"male-female(fog2)"
0.74195241821066,0.419991100761873,"male-female(fog2)"
-3.84289031409137,-2.88845866581475,"male-female(fog2)"
-0.801474725777554,0.575486608829712,"male-female(fog2)"
0.0226305760590345,0.397575589527265,"male-female(fog2)"
0.806451904307558,1.21325109912717,"male-female(fog2)"
-0.184211181995761,0.0790403343796687,"male-female(fog2)"
-0.795160524044801,0.559768198865665,"male-female(fog2)"
-2.49726448686106,-3.18692630693299,"male-female(fog2)"
-1.78550134688263,-2.63310759865239,"male-female(fog2)"
-0.567742481497699,-0.887354395409606,"male-female(fog2)"
3.21657821409228,5.80225553773812,"hermaphroditic"
-0.494217720651867,-0.653243739122693,"male-female(fog2)"
0.500137150187881,0.585386611924751,"male-female(fog2)"
-0.494904432479362,-0.379709193189466,"male-female(fog2)"
1.50005133611142,1.81857371348717,"male-female(fog2)"
0.38171099306022,1.8811723865776,"male-female(fog2)"
2.58799315926957,5.08783487730581,"hermaphroditic"
